"","1","2","3","MeanDecreaseAccuracy","MeanDecreaseGini","description","hmr","mar"
"217",-0.406854871480336,-1.00125234864352,0,-0.639596326336052,0.0876312620581639,"Heparan sulfate degradation","HMR_7571","MAR07571"
"218",-0.637741834241833,0.186915887850467,0,-0.739906071519208,0.0656646870458904,"Heparan sulfate degradation","HMR_7572","MAR07572"
"219",-1.02791367926558,0,-1.00125234864352,-1.25032608286252,0.0684559092867916,"Heparan sulfate degradation","HMR_7573","MAR07573"
"220",-0.499598869276304,1.00125234864352,0,1.41715368885468,0.0254082849735935,"Bile acid biosynthesis","HMR_1684","MAR01684"
"221",-1.00125234864352,0,0,-1.00125234864352,0.0341191384905735,"Bile acid biosynthesis","HMR_1692","MAR01692"
"222",-0.693424057329239,-0.0543528432323592,1.41776241001667,0.230954594558617,0.106993710036722,"Transport reactions","HMR_1694","MAR01694"
"223",-1.51213672801346,0.24030200910441,0,-1.27682173811432,0.0221464290680106,"Transport reactions","HMR_1774","MAR01774"
"224",0.655298808065252,-0.272699202292394,0.0743299279547208,0.215437342843391,0.0998849115603127,"Bile acid biosynthesis","HMR_1830","MAR01830"
"225",-0.565736673817849,0,0,-0.538893581768509,0.0449123106200034,"Bile acid biosynthesis","HMR_1832","MAR01832"
"226",1.83255007600313,-0.0924336358210203,0,1.47130689880145,0.16275349075262,"Bile acid biosynthesis","HMR_1834","MAR01834"
"227",2.09287001427706,-0.656558476748292,0,1.42176173349765,0.0839864336180678,"Bile acid biosynthesis","HMR_1835","MAR01835"
"228",0,0,0,0,0,"Bile acid biosynthesis","HMR_1841","MAR01841"
"229",-0.943473563169232,0.546179880698967,0.447325440842584,-0.257288568477222,0.236436177314741,"Bile acid biosynthesis","HMR_1844","MAR01844"
"230",0,0,0,0,0.0078499422854944,"Transport reactions","HMR_1855","MAR01855"
"231",0,0,0,0,0,"Bile acid recycling","HMR_1877","MAR01877"
"232",0.119950542652793,1.68030616531773,0,0.794335654252416,0.150062333265334,"Nicotinate and nicotinamide metabolism","HMR_4262","MAR04262"
"233",1.25333557577362,1.3790222118215,0,1.61819071539423,0.164760945749884,"Nicotinate and nicotinamide metabolism","HMR_4265","MAR04265"
"234",1.27169874262432,-1.02515085065904,1.24014751976743,1.41312943461277,0.168265798274987,"Nicotinate and nicotinamide metabolism","HMR_4269","MAR04269"
"235",-1.50388467191197,-0.182920878451621,0,-1.66807430909734,0.0504456542305171,"Nicotinate and nicotinamide metabolism","HMR_8791","MAR08791"
"236",0,0,0,0,0.00666666666666667,"Inositol phosphate metabolism","HMR_4308","MAR04308"
"237",1.41768669672596,0.396859752515416,-0.0565235676279704,1.34897728894605,0.0645133694261721,"Folate metabolism","HMR_3929","MAR03929"
"238",-1.73230389727165,0.0652023327218329,-1.63844715358039,-2.12660655749056,0.105895320099248,"Folate metabolism","HMR_4332","MAR04332"
"239",-0.622769126099477,0.16760681429676,1.28168661488261,-0.170355811779454,0.18165634575678,"Folate metabolism","HMR_4333","MAR04333"
"240",-1.41746577534947,-0.267094360071668,0,-0.810462196552294,0.0893720905806737,"Folate metabolism","HMR_4654","MAR04654"
"241",1.29240948725351,0.730723753100137,-1.24173142172762,1.0858576893018,0.230600277961924,"Folate metabolism","HMR_4655","MAR04655"
"242",-0.736723288270123,1.00125234864352,0.687328209963532,-0.0507094112698603,0.075716828673467,"Folate metabolism","HMR_7920","MAR07920"
"243",-1.00125234864352,0,0,-1.00125234864352,0.0421878123037024,"Folate metabolism","HMR_8129","MAR08129"
"244",1.33110693686163,0.649531693988632,0.342466335540877,1.58733513785915,0.21208374726194,"Folate metabolism","HMR_8132","MAR08132"
"245",-0.168756555406467,0.00721615403412407,-1.45825855409595,-0.471375120720357,0.160695767185781,"Folate metabolism","HMR_8144","MAR08144"
"246",0,0,0,0,0.0133817204301075,"Biotin metabolism","HMR_7663","MAR07663"
"247",-1.22523054185247,-2.16501311923354,-0.493263130507473,-1.85064739616127,0.203244910675746,"Retinol metabolism","HMR_6630","MAR06630"
"248",-0.367382201169889,0,0,-0.380564940809765,0.0405464225633782,"Retinol metabolism","HMR_6632","MAR06632"
"249",0,0,0,0,0.00320158102766798,"Retinol metabolism","HMR_6634","MAR06634"
"250",1.13871196645769,1.71224071295659,0,1.75887637579934,0.0949328340719585,"Retinol metabolism","HMR_6638","MAR06638"
"251",0,0,0,0,0,"Retinol metabolism","HMR_6641","MAR06641"
"252",0,0,0,0,0,"Retinol metabolism","HMR_6642","MAR06642"
"253",-0.149730444170408,-1.41670967332992,1.00125234864352,-0.545336609045525,0.0520816080884235,"Retinol metabolism","HMR_6643","MAR06643"
"254",0.860471902052726,-0.626250098048618,-0.540935817039829,-0.223412078702969,0.187986018639805,"Retinol metabolism","HMR_6644","MAR06644"
"255",0.579377873002521,0.143565733025251,0.182920878451621,0.527741352713651,0.0686436363496057,"Retinol metabolism","HMR_6647","MAR06647"
"256",0,0,0,0,0,"Retinol metabolism","HMR_6648","MAR06648"
"257",0,0,0,0,0,"Retinol metabolism","HMR_6649","MAR06649"
"258",0.492559422230608,1.00125234864352,0.496716654361451,1.01964050563429,0.0292140977443609,"Retinol metabolism","HMR_6650","MAR06650"
"259",1.4146065632317,1.00125234864352,0,1.36455901719779,0.0670109074938466,"Retinol metabolism","HMR_6651","MAR06651"
"260",1.00125234864352,0,0,1.00125234864352,0.00355555555555555,"Retinol metabolism","HMR_6652","MAR06652"
"261",0,0,0,0,0,"Retinol metabolism","HMR_6653","MAR06653"
"262",0,0,0,0,0,"Retinol metabolism","HMR_6654","MAR06654"
"263",0,0,0,0,0,"Retinol metabolism","HMR_6655","MAR06655"
"264",0,0,0,0,0,"Retinol metabolism","HMR_6656","MAR06656"
"265",0,0,0,0,0,"Retinol metabolism","HMR_6657","MAR06657"
"266",0,0,0,0,0.00666666666666667,"Retinol metabolism","HMR_6658","MAR06658"
"267",-1.92562764690772,-1.00125234864352,1.00125234864352,-1.43565480694131,0.0295417950903884,"Retinol metabolism","HMR_6660","MAR06660"
"268",0.147951943683543,-0.342500226427974,0,0.015013203027983,0.142659501460338,"Retinol metabolism","HMR_6662","MAR06662"
"269",0,0,0,0,0,"Retinol metabolism","HMR_6664","MAR06664"
"270",0,0,0,0,0,"Retinol metabolism","HMR_6665","MAR06665"
"271",0,0,0,0,0,"Retinol metabolism","HMR_6668","MAR06668"
"272",0,0,0,0,0.004,"Retinol metabolism","HMR_6669","MAR06669"
"273",0.513644795035469,-1.00125234864352,0.765068730765381,0.435932422923731,0.137494641621365,"Retinol metabolism","HMR_6672","MAR06672"
"274",-1.03185701036166,0,-1.00125234864352,-1.41776241001667,0.0574266197500718,"Retinol metabolism","HMR_6673","MAR06673"
"275",1.00125234864352,1.41776241001667,1.73133006278148,2.10239149103879,0.0811181960347702,"Retinol metabolism","HMR_6675","MAR06675"
"276",-0.295459640391067,0,0,-0.445782684464211,0.0305183531746032,"Retinol metabolism","HMR_6676","MAR06676"
"277",0,0,0,0,0,"Retinol metabolism","HMR_6677","MAR06677"
"278",0,0,0,0,0,"Retinol metabolism","HMR_6678","MAR06678"
"279",0,0,0,0,0,"Retinol metabolism","HMR_6682","MAR06682"
"280",0,0,0,0,0,"Retinol metabolism","HMR_6687","MAR06687"
"281",0,0,0,0,0,"Retinol metabolism","HMR_6690","MAR06690"
"282",0,0,0,0,0,"Retinol metabolism","HMR_6691","MAR06691"
"283",0,0,0,0,0,"Retinol metabolism","HMR_6692","MAR06692"
"284",0,0,0,0,0,"Retinol metabolism","HMR_6693","MAR06693"
"285",0,0,0,0,0,"Retinol metabolism","HMR_6700","MAR06700"
"286",0,0,0,0,0,"Retinol metabolism","HMR_6701","MAR06701"
"287",0,0,0,0,0,"Retinol metabolism","HMR_6702","MAR06702"
"288",0,0,0,0,0,"Retinol metabolism","HMR_6703","MAR06703"
"289",-0.66294126508055,0.322462039476232,-0.114518711449683,-0.346101688675225,0.102504368640275,"Retinol metabolism","HMR_8698","MAR08698"
"290",0.0743299279547209,1.00125234864352,0,1.00125234864352,0.0353233980274429,"Retinol metabolism","HMR_8702","MAR08702"
"291",1.48948023228392,1.00125234864352,0,1.79784644547928,0.0347007274945551,"Retinol metabolism","HMR_8709","MAR08709"
"292",1.41601961512663,-1.00125234864352,-1.00125234864352,0,0.0321419413919414,"Retinol metabolism","HMR_8711","MAR08711"
"293",0,0,0,0,0,"Thiamine metabolism","HMR_4204","MAR04204"
"294",0,0,0,0,0,"Vitamin B12 metabolism","HMR_8613","MAR08613"
"295",0,0,0,0,0,"Vitamin B12 metabolism","HMR_8615","MAR08615"
"296",0,0,0,0,0,"Vitamin B12 metabolism","HMR_8616","MAR08616"
"297",0,0,0,0,0,"Vitamin D metabolism","HMR_2129","MAR02129"
"298",0,0,0,0,0,"Vitamin D metabolism","HMR_2130","MAR02130"
"299",0,0,0,0,0,"Vitamin D metabolism","HMR_2131","MAR02131"
"300",0,0,0,0,0,"Vitamin D metabolism","HMR_2132","MAR02132"
"301",0,0,0,0,0,"Vitamin D metabolism","HMR_2133","MAR02133"
"302",0,0,0,0,0,"Vitamin D metabolism","HMR_2134","MAR02134"
"303",0,0,0,0,0,"Vitamin D metabolism","HMR_2135","MAR02135"
"304",0,0,0,0,0,"Vitamin D metabolism","HMR_2136","MAR02136"
"305",0,0,0,0,0,"Vitamin D metabolism","HMR_2137","MAR02137"
"306",0,0,0,0,0,"Vitamin D metabolism","HMR_2139","MAR02139"
"307",0,0,0,0,0,"Vitamin D metabolism","HMR_2142","MAR02142"
"308",0,0,0,0,0,"Vitamin D metabolism","HMR_2143","MAR02143"
"309",0,0,0,0,0,"Vitamin D metabolism","HMR_2144","MAR02144"
"310",0,0,0,0,0,"Vitamin D metabolism","HMR_2145","MAR02145"
"311",0,0,0,0,0.0105365303379416,"Vitamin E metabolism","HMR_6426","MAR06426"
"312",0,0,0,0,0,"Vitamin E metabolism","HMR_6428","MAR06428"
"313",0,0,0,0,0.004375,"Vitamin E metabolism","HMR_6432","MAR06432"
"314",0,0,0,0,0.00645833333333333,"Vitamin E metabolism","HMR_6433","MAR06433"
"315",0,0,0,0,0,"Vitamin E metabolism","HMR_6434","MAR06434"
"316",0,0,0,0,0,"Vitamin E metabolism","HMR_6435","MAR06435"
"317",0,0,0,0,0,"Vitamin E metabolism","HMR_6436","MAR06436"
"318",0,0,0,0,0,"Vitamin E metabolism","HMR_6441","MAR06441"
"319",0,0,0,0,0.00461538461538462,"Vitamin E metabolism","HMR_6443","MAR06443"
"320",0,0,0,0,0,"Vitamin E metabolism","HMR_6447","MAR06447"
"321",0,0,0,0,0,"Vitamin E metabolism","HMR_6448","MAR06448"
"322",0,0,0,0,0,"Vitamin E metabolism","HMR_6450","MAR06450"
"323",0,0,0,0,0,"Vitamin E metabolism","HMR_6451","MAR06451"
"324",0,0,0,0,0,"Vitamin E metabolism","HMR_6453","MAR06453"
"325",1.73144678610029,-0.703312028345624,-1.00125234864352,0.31882271269646,0.0536234541645057,"Vitamin E metabolism","HMR_6490","MAR06490"
"326",-1.00125234864352,-1.00125234864352,1.39478163614691,-0.0236985918030837,0.0770681281021511,"Vitamin E metabolism","HMR_6492","MAR06492"
"327",-1.60542181354121,-0.654723185188766,1.73793529956994,-1.40868499563701,0.215458599820443,"Miscellaneous","HMR_5127","MAR05127"
"328",-1.00125234864352,-1.00125234864352,0,-1.00125234864352,0.014964574964575,"Miscellaneous","HMR_5406","MAR05406"
"329",0,0,0,0,0,"Miscellaneous","HMR_8617","MAR08617"
"330",1.41695361005619,-0.605683068737443,0,0.419638385577376,0.0783067347301703,"Miscellaneous","HMR_8749","MAR08749"
"331",0,0,0,0,0.0558110722464589,"Transport reactions","HMR_0018","MAR00018"
"332",0.0826691435756877,0.159165464786814,1.00125234864352,0.347675896974535,0.317757495803623,"Transport reactions","HMR_0167","MAR00167"
"333",-1.70012315491835,0.488938164877941,0,-1.13068062507884,0.076476290029713,"Transport reactions","HMR_0173","MAR00173"
"334",0.0357399944785109,0,0,-0.00481231076169135,0.0443198296056532,"Transport reactions","HMR_0352","MAR00352"
"335",0.191831766809376,0.128236748658983,1.00125234864352,0.454273169571962,0.139736451951867,"Transport reactions","HMR_0376","MAR00376"
"336",1.59584687153226,1.00125234864352,1.00125234864352,2.02618673031806,0.0831690240356167,"Transport reactions","HMR_0770","MAR00770"
"337",1.00146777149127,0.25558478411977,1.58174838637122,1.72526361882973,0.394546168526188,"Transport reactions","HMR_3959","MAR03959"
"338",0,0,0,0,0,"Transport reactions","HMR_4063","MAR04063"
"339",0,1.00125234864352,0,1.00125234864352,0.0479996952588127,"Transport reactions","HMR_4845","MAR04845"
"340",-0.1734770327889,1.00125234864352,-1.00125234864352,-0.0615756138415666,0.0126196633825944,"Transport reactions","HMR_4847","MAR04847"
"341",0,0,0,0,0.00782224958949097,"Transport reactions","HMR_4848","MAR04848"
"342",6.23670987987165,6.37310786624708,3.16910993205981,6.72115057853649,1.94857799103464,"Transport reactions","HMR_4858","MAR04858"
"343",2.19133760898214,1.96058193728342,-1.17995448351747,2.51524776982208,0.488336596058261,"Transport reactions","HMR_4885","MAR04885"
"344",0,0,0,0,0,"Transport reactions","HMR_4896","MAR04896"
"345",1.29272879166857,1.86245295488074,0,1.96707405923633,0.210970408113454,"Transport reactions","HMR_4919","MAR04919"
"346",0.968789271697386,1.6897603659757,-1.73421993904824,1.22468301064081,0.171530623237938,"Transport reactions","HMR_4947","MAR04947"
"347",0,0,0,0,0.0126865573152338,"Transport reactions","HMR_4958","MAR04958"
"348",0.604384882500737,1.5122101204816,-0.781464665164564,1.55979874302299,0.260045608135418,"Transport reactions","HMR_4969","MAR04969"
"349",0,0,1.00125234864352,1.00125234864352,0.0356218943464131,"Transport reactions","HMR_4983","MAR04983"
"350",0.89832616821063,1.2790946368159,0.30515585584597,1.31538527349939,0.175453542084475,"Transport reactions","HMR_4985","MAR04985"
"351",-0.515607154120499,0.162631717938971,0.761823731351384,0.0769590071883475,0.144101070541167,"Transport reactions","HMR_4990","MAR04990"
"352",0.240259334382208,2.07726575730273,1.46099847734632,1.88412450862468,0.174786374015423,"Transport reactions","HMR_5003","MAR05003"
"353",6.71755101985854,5.98257289168684,2.38972908489254,6.64847610686906,2.10403049574403,"Transport reactions","HMR_5029","MAR05029"
"354",1.00125234864352,-1.00125234864352,0,-0.0830461957723066,0.0378978851892338,"Transport reactions","HMR_5034","MAR05034"
"355",-0.884292924909093,-0.0162200133760099,1.39478163614691,0.00324500732359703,0.0606817681368852,"Transport reactions","HMR_5037","MAR05037"
"356",-1.00125234864352,0,0,-1.00125234864352,0.00830901856763926,"Transport reactions","HMR_5038","MAR05038"
"357",-1.00125234864352,0,-1.00125234864352,-1.00125234864352,0.0243614347357066,"Transport reactions","HMR_5041","MAR05041"
"358",8.01291272821922,5.47649574537019,9.22446761753364,9.21166166333082,4.42188373673708,"Transport reactions","HMR_5070","MAR05070"
"359",0,0,0,0,0,"Transport reactions","HMR_5073","MAR05073"
"360",-1.00125234864352,-0.0543528432323592,-0.24030200910441,-0.308924317478569,0.0408166285215163,"Transport reactions","HMR_5074","MAR05074"
"361",1.88984073868728,0,-0.613745253919927,1.14627796426585,0.175651556248277,"Transport reactions","HMR_5077","MAR05077"
"362",6.41609774178001,6.41434358444959,1.40904782496028,6.82320688476085,1.52396274107879,"Transport reactions","HMR_5078","MAR05078"
"363",0,0,0,0,0,"Transport reactions","HMR_5079","MAR05079"
"364",-1.41767247495385,0,1.00125234864352,-0.663886735725673,0.0381946552824482,"Transport reactions","HMR_5080","MAR05080"
"365",1.38127974369754,0,1.00125234864352,1.26280466758724,0.0934054128661035,"Transport reactions","HMR_5082","MAR05082"
"366",-0.660235737152962,0,-1.00125234864352,-0.806949517020606,0.0425621474310777,"Transport reactions","HMR_5084","MAR05084"
"367",1.00125234864352,-1.00125234864352,0,0.0517051016925323,0.0266447737927379,"Transport reactions","HMR_5085","MAR05085"
"368",0,0,0,0,0.00452595628415299,"Transport reactions","HMR_5088","MAR05088"
"369",2.4210471705224,1.41592399523985,1.97121690322949,2.55755353987228,0.246718256376951,"Transport reactions","HMR_5089","MAR05089"
"370",1.41662387346683,-1.41748857802023,0,-0.129499012690139,0.124332547054184,"Transport reactions","HMR_5091","MAR05091"
"371",-0.672988664598805,1.41741071701033,-1.00125234864352,-0.0699287875663898,0.148474287735525,"Transport reactions","HMR_5092","MAR05092"
"372",1.40579470200943,0,1.00125234864352,1.73471645574429,0.025578689370485,"Transport reactions","HMR_5129","MAR05129"
"373",-1.72031118854165,-0.450143018997634,-1.00125234864352,-2.05791500408958,0.0952604818765188,"Transport reactions","HMR_5303","MAR05303"
"374",-1.00125234864352,-1.00125234864352,0,-1.00125234864352,0.0184296532898268,"Transport reactions","HMR_5305","MAR05305"
"375",1.58416787399682,1.28676698408166,1.62223442017852,2.43689033580604,0.169071493640384,"Transport reactions","HMR_5307","MAR05307"
"376",1.73413511889308,0,0,1.73710481996583,0.0264327010601842,"Transport reactions","HMR_5314","MAR05314"
"377",0,0,0,0,0,"Transport reactions","HMR_5315","MAR05315"
"378",0,0,0,0,0.00524305555555556,"Transport reactions","HMR_5316","MAR05316"
"379",0,0,0,0,0.016034690859294,"Transport reactions","HMR_5318","MAR05318"
"380",0,0,0,0,0.0187603509949065,"Transport reactions","HMR_5319","MAR05319"
"381",0,0,0,0,0.00395256916996047,"Transport reactions","HMR_5322","MAR05322"
"382",0,0,0,0,0,"Transport reactions","HMR_5324","MAR05324"
"383",1.40060152986271,-0.170280985573388,1.00125234864352,1.01442865885108,0.0975607781690135,"Transport reactions","HMR_5326","MAR05326"
"384",1.37133914595821,1.91189912132661,-1.19420457037627,1.7007748449806,0.22743119994386,"Transport reactions","HMR_5330","MAR05330"
"385",11.4162451434579,9.38578610647053,6.75146412007943,11.0372419127631,9.99627395536827,"Transport reactions","HMR_5430","MAR05430"
"386",0,0,0,0,0.00375,"Transport reactions","HMR_5435","MAR05435"
"387",1.60054033899743,0.416759970075014,-0.191698494323589,1.71408644620367,0.146323840784063,"Transport reactions","HMR_5436","MAR05436"
"388",1.64385950068746,1.41598465080958,-1.00125234864352,1.54953853427351,0.0443715619772312,"Transport reactions","HMR_5458","MAR05458"
"389",0,0,0,0,0.0390646493807043,"Transport reactions","HMR_5459","MAR05459"
"390",0,0,0,0,0.0162083333333333,"Transport reactions","HMR_5460","MAR05460"
"391",-1.4162927079547,0,0,-1.41752695020022,0.0153392238392238,"Transport reactions","HMR_5461","MAR05461"
"392",1.00125234864352,0,0,1.00125234864352,0.0115895105107328,"Transport reactions","HMR_5462","MAR05462"
"393",1.39439050687162,0.12152371799198,-1.25861093067085,-0.0680864358972699,0.132555227346551,"Transport reactions","HMR_5463","MAR05463"
"394",0.739925934531555,-0.691755375505712,-1.3838377061968,0.149593498956114,0.0859275116394032,"Transport reactions","HMR_5464","MAR05464"
"395",1.01154712134288,-0.411914501257414,-1.00125234864352,0.439648616724542,0.08740792484496,"Transport reactions","HMR_5465","MAR05465"
"396",-0.193824154992166,2.31355802043877,-1.43967412585928,1.18270678503576,0.314852969643878,"Transport reactions","HMR_5466","MAR05466"
"397",0.070662813391957,-0.456436932044126,-1.34283121840154,-0.811469549468526,0.149525724428974,"Transport reactions","HMR_5467","MAR05467"
"398",0,0,0,0,0,"Transport reactions","HMR_5468","MAR05468"
"399",1.35000178849891,-0.668010046532838,-1.00125234864352,0.761933289016756,0.104713212416797,"Transport reactions","HMR_5469","MAR05469"
"400",0.97393847220271,-1.33286186324122,-1.00125234864352,-0.275283718042531,0.0808446192370975,"Transport reactions","HMR_5470","MAR05470"
"401",0.806718558310004,1.72921266753774,0,1.4391310371657,0.0957886442810554,"Transport reactions","HMR_5472","MAR05472"
"402",0.856717052363835,-0.32629248024124,-1.69854843671205,-0.129715146587601,0.170934857688778,"Transport reactions","HMR_5473","MAR05473"
"403",-1.00125234864352,0,-1.00125234864352,-1.00125234864352,0.028261656908123,"Transport reactions","HMR_5474","MAR05474"
"404",0,0,0,0,0,"Transport reactions","HMR_5477","MAR05477"
"405",1.22031291503051,-0.0148364754509228,0.540236983181228,1.19357092497676,0.231711233541924,"Transport reactions","HMR_5482","MAR05482"
"406",0,0,0,0,0.0141267281105991,"Transport reactions","HMR_5488","MAR05488"
"407",-1.00125234864352,0,0,-1.00125234864352,0.0124726807719135,"Transport reactions","HMR_5489","MAR05489"
"408",1.72514238355294,1.16195713549474,-0.0748860330986336,1.92913649903357,0.240648862934657,"Transport reactions","HMR_5490","MAR05490"
"409",2.22416687722614,1.21713233675159,-0.523832433454083,2.04189960085624,0.195418539326111,"Transport reactions","HMR_5491","MAR05491"
"410",-0.0531871631146665,-0.227593243709745,-1.00125234864352,-0.377715237522479,0.104294548623102,"Transport reactions","HMR_5493","MAR05493"
"411",0.626953703377229,-0.0782217290123341,-1.41776241001667,0.318076775034045,0.161903424687321,"Transport reactions","HMR_5494","MAR05494"
"412",0.342651673804234,0.578445909840331,0.447325440842584,0.74012441589923,0.153529695615331,"Transport reactions","HMR_5496","MAR05496"
"413",-0.0726766629267919,-1.27459972899746,1.00125234864352,-0.636824685579934,0.09455260857458,"Transport reactions","HMR_5497","MAR05497"
"414",1.00125234864352,0,0,1.00125234864352,0.0286504285721211,"Transport reactions","HMR_5499","MAR05499"
"415",0,0,0,0,0.0122055403011143,"Transport reactions","HMR_5500","MAR05500"
"416",0,0,0,0,0.0234144584990173,"Transport reactions","HMR_5501","MAR05501"
"417",1.41134418577087,-1.41096384235919,-1.00125234864352,-0.508273019608301,0.0313249144530616,"Transport reactions","HMR_5502","MAR05502"
"418",1.68868326151258,1.71173235106395,1.00125234864352,2.05760011897543,0.0589230565259571,"Transport reactions","HMR_5503","MAR05503"
"419",1.18017602176805,1.72954390319001,-1.40119484149162,1.43903211755325,0.176527116590332,"Transport reactions","HMR_5504","MAR05504"
"420",2.29259597581964,-0.284280593914842,0.393934500661913,2.2785671953586,0.248148484813949,"Transport reactions","HMR_5505","MAR05505"
"421",0,0,0,0,0.0331760101010101,"Transport reactions","HMR_5506","MAR05506"
"422",0.879178248213265,-0.0864234871494006,-0.34304762217472,0.30246492713339,0.140402889608676,"Transport reactions","HMR_5508","MAR05508"
"423",2.82551055408046,0.388992250945545,-0.205840732475772,2.6144549182803,0.388086329856884,"Transport reactions","HMR_5509","MAR05509"
"424",2.00908722214243,-0.615204421865452,-1.11421045077479,0.763555074390141,0.263960759061952,"Transport reactions","HMR_5511","MAR05511"
"425",0,0,0,0,0.00456658901184237,"Transport reactions","HMR_5518","MAR05518"
"426",0,0,0,0,0.0046875,"Transport reactions","HMR_5528","MAR05528"
"427",0,0,0,0,0.00425600961538462,"Transport reactions","HMR_5535","MAR05535"
"428",0,1.00125234864352,-1.00125234864352,-0.0254009563302817,0.0107291666666667,"Transport reactions","HMR_5537","MAR05537"
"429",-1.39548473596533,-0.140722992231551,-1.00125234864352,-1.36521515878248,0.0547641126163668,"Transport reactions","HMR_5545","MAR05545"
"430",1.65910647930702,1.00125234864352,1.00125234864352,2.13402730006942,0.0549829467539131,"Transport reactions","HMR_5552","MAR05552"
"431",0.528784193177358,-1.62195779151322,0,-0.859687630397605,0.0360380467233916,"Transport reactions","HMR_5558","MAR05558"
"432",0.819633314003339,1.00125234864352,0,1.03533809970536,0.0419882722183943,"Transport reactions","HMR_5563","MAR05563"
"433",1.41767638434594,-1.00125234864352,0,0.587243647566962,0.0325197916367198,"Transport reactions","HMR_5568","MAR05568"
"434",-1.00125234864352,-1.00125234864352,-1.00125234864352,-1.73761376336004,0.0493486453507625,"Transport reactions","HMR_5569","MAR05569"
"435",0,0,0,0,0.00942212260216849,"Transport reactions","HMR_5570","MAR05570"
"436",1.00125234864352,-0.403768301264751,0,-0.303155823223888,0.031335121946126,"Transport reactions","HMR_5571","MAR05571"
"437",0,0,0,0,0.00482612781954886,"Transport reactions","HMR_5573","MAR05573"
"438",3.21699154666658,-0.936991561730802,1.06209754341989,2.99211912638926,0.490740120701253,"Transport reactions","HMR_5580","MAR05580"
"439",-1.07424713639939,0,0,-0.991184779798641,0.0283389321387807,"Transport reactions","HMR_5602","MAR05602"
"440",0,0,0,0,0,"Transport reactions","HMR_5617","MAR05617"
"441",0,0,0,0,0.00416666666666667,"Transport reactions","HMR_5632","MAR05632"
"442",1.41303848064049,1.00125234864352,0,1.62649865065739,0.0767414103999527,"Transport reactions","HMR_5647","MAR05647"
"443",0,0,0,0,0.0290430531487503,"Transport reactions","HMR_5649","MAR05649"
"444",0,0,0,0,0,"Transport reactions","HMR_5650","MAR05650"
"445",1.00125234864352,0,0,1.00125234864352,0.0288593183726014,"Transport reactions","HMR_5657","MAR05657"
"446",0,0,0,0,0,"Transport reactions","HMR_5662","MAR05662"
"447",0,0,0,0,0.0492930314064671,"Transport reactions","HMR_5664","MAR05664"
"448",1.73621988712838,0,0.426498375177566,1.38691818397033,0.0284726373222855,"Transport reactions","HMR_5665","MAR05665"
"449",0,0,0,0,0,"Transport reactions","HMR_5666","MAR05666"
"450",0,0,0,0,0.0171760563380282,"Transport reactions","HMR_5672","MAR05672"
"451",1.89065680088817,-1.41748857802023,0,1.06520261860179,0.06775392642063,"Transport reactions","HMR_5907","MAR05907"
"452",0,0,0,0,0,"Transport reactions","HMR_5955","MAR05955"
"453",0.99347896588069,0.537577012806191,1.00125234864352,1.42679632332184,0.0697395741653693,"Transport reactions","HMR_5994","MAR05994"
"454",0,0,0,0,0,"Transport reactions","HMR_5995","MAR05995"
"455",-1.00125234864352,1.00125234864352,0,-0.0450159398715686,0.00651946041574525,"Transport reactions","HMR_5996","MAR05996"
"456",0.0351829424151799,-1.59539066712799,-1.00125234864352,-1.45838681243869,0.151404886082804,"Transport reactions","HMR_5997","MAR05997"
"457",-0.162424751827439,-1.41750884921155,-1.00125234864352,-0.850374435178856,0.113977261443414,"Transport reactions","HMR_6051","MAR06051"
"458",0,0,0,0,0,"Transport reactions","HMR_6055","MAR06055"
"459",0.266666595826479,1.00125234864352,0,0.853823432005655,0.065945569389667,"Transport reactions","HMR_6060","MAR06060"
"460",-1.00125234864352,-0.00825572637215426,0,-0.495071187072167,0.0830636938217579,"Transport reactions","HMR_6095","MAR06095"
"461",0,0,0,0,0.00333333333333333,"Transport reactions","HMR_6096","MAR06096"
"462",0,0,0,0,0,"Transport reactions","HMR_6103","MAR06103"
"463",1.91819750307607,0.62866214078194,0,1.23268274072983,0.0977171617195764,"Transport reactions","HMR_6250","MAR06250"
"464",0,0,0,0,0.0129078014184397,"Transport reactions","HMR_6353","MAR06353"
"465",-0.679626860842203,-0.480180726419692,-1.4106912317172,-1.09127240082034,0.116897083681213,"Transport reactions","HMR_6356","MAR06356"
"466",0,0,0,0,0.0127466740576497,"Transport reactions","HMR_6357","MAR06357"
"467",1.59736472039563,-1.41509938182391,1.00125234864352,0.883593541778407,0.0766834152046385,"Transport reactions","HMR_6359","MAR06359"
"468",-1.1513952605588,-0.761832673618384,-2.22080074302782,-2.30215833730433,0.114518099677811,"Transport reactions","HMR_6360","MAR06360"
"469",2.12824901541822,-0.230350995601947,1.84317779985721,1.8155809115733,0.253239557557762,"Transport reactions","HMR_6361","MAR06361"
"470",-0.150304132828128,1.00125234864352,0,0.211769535307657,0.0654865435644205,"Transport reactions","HMR_6366","MAR06366"
"471",0,0,0,0,0.00475,"Transport reactions","HMR_6377","MAR06377"
"472",5.40875575997766,5.75160197471919,1.78825612763098,6.15171328344795,1.4695652828317,"Transport reactions","HMR_6380","MAR06380"
"473",2.69628547678785,1.24464979324554,0.510436069533502,3.381567307154,0.687674246717073,"Transport reactions","HMR_6381","MAR06381"
"474",1.71707866356083,0.339715793105283,-0.243878209842766,1.51450954393731,0.315817894912191,"Transport reactions","HMR_6382","MAR06382"
